ISPREMIER,AGE21PLUSINDICATOR,AGE18TO21INDICATOR,AGE13TO18INDICATOR,GENDERCODE,BIRTHDATE,LOYALTYEMAILOFFEROPTININDICATOR,REWARDSEMAILOPTININDICATOR,REWARDSMOBILEOPTININDICATOR,REWARDSSMSOPTININDICATOR,THEATREMOBILEOFFEROPTININDICATOR,THEATRESMSOFFEROPTININDICATOR,LIFETIMEAWARDSEARNEDAMOUNT,LIFETIMESPENDAMOUNT,ONLINEFEESWAIVEDAMOUNT,ESTIMATEDINCOMERANGE,ESTIMATEDHOMEMARKETVALUERANGE,CHILDRENPRESENCE,HASFREQUENTVISITTHEATRENUMBER,TICKETQTYSUM,TICKETBALANCEDUESUM,CONCQTYSUM,CONCLOYDISCOUNTAMTSUM,CONCBALANCEDUESUM
0,1,0,0,0,1/29/1961,1,1,0,0,0,0,0,18,3.75,0,0,3,1,5,68.22,0,0,0
1,1,0,0,0,2/16/1961,1,1,1,0,1,0,0,2.86,0,0,0,3,0,3,50.67,9,0,43.82
0,1,0,0,0,2/17/1961,1,1,0,0,0,0,0,5,2.5,0,0,3,1,2,25,0,0,0
0,1,0,0,0,2/18/1961,1,1,0,0,0,0,0,6.68,0,0,0,3,1,4,20.1,3,0,15.98
1,1,0,0,0,2/23/1961,1,1,1,0,1,0,0,2.92,0,0,0,3,0,0,0,2,0,16.05
0,1,0,0,0,2/28/1961,1,1,0,0,0,0,0,2.3,1.25,0,0,3,1,1,12.56,0,0,0
0,1,0,0,0,4/21/1961,1,1,0,0,0,0,0,1.1,1.25,0,0,3,1,1,5.94,0,0,0
1,1,0,0,0,4/26/1961,1,1,0,0,0,0,0,0,0,0,0,3,0,2,16.3,1,-1,6.88
1,1,0,0,0,4/27/1961,0,1,0,0,0,0,0,3.9,2.5,0,0,3,0,5,54.64,9,-1,66.76
1,1,0,0,0,4/29/1961,1,1,0,0,0,0,0,4.4,2.5,0,0,3,0,4,36.34,3,-1.5,20.11
0,1,0,0,0,5/5/1961,1,1,0,0,0,0,0,9.5,3.75,0,0,3,0,0,0,0,0,0
1,1,0,0,0,5/19/1961,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,6/1/1961,1,1,0,0,0,0,0,7.8,7.5,0,0,3,1,6,38.94,0,0,0
1,1,0,0,0,6/5/1961,1,1,1,0,1,0,0,0,0,0,0,3,0,7,65.01,14,-5.5,93.32
0,1,0,0,0,6/13/1961,1,0,0,0,0,0,0,12.4,5,0,0,3,1,4,36.96,0,0,0
1,1,0,0,0,6/24/1961,1,1,0,0,0,0,0,24.3,0,0,0,3,1,11,108.29,14,-3,90.93
0,1,0,0,0,6/26/1961,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,8/4/1961,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,8/17/1961,1,1,1,0,1,0,0,0,0,0,0,3,0,5,42.76,8,-2,44.03
0,1,0,0,0,9/9/1961,1,1,0,0,0,0,0,0,0,0,0,3,1,3,39.45,0,0,0
1,1,0,0,0,9/9/1961,1,1,1,0,1,0,0,0,0,0,0,3,0,2,14.82,7,-1.4,32.36
0,1,0,0,0,9/20/1961,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,9/23/1961,1,1,0,0,0,0,0,4,5,0,0,3,0,8,51.62,0,0,0
0,1,0,0,0,9/29/1961,1,1,0,0,0,0,0,4,2.5,0,0,3,1,2,21.62,0,0,0
0,1,0,0,0,11/6/1961,1,1,0,0,0,0,0,29.97,2.5,0,0,3,1,2,31.3,3,0,24.17
0,1,0,0,0,11/7/1961,1,1,0,0,0,0,0,0,0,0,0,3,1,1,11.49,1,0,5.32
1,1,0,0,0,11/19/1961,0,1,0,0,0,0,0,0,0,0,0,3,0,5,79.65,7,0,29.72
1,1,0,0,0,11/25/1961,1,1,1,0,1,0,85,808.6,34,0,0,3,0,12,62.36,10,-0.5,54.05
0,1,0,0,0,12/24/1961,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,1/15/1962,1,1,0,0,0,0,0,0,0,0,0,3,1,2,17.98,0,0,0
0,1,0,0,0,1/22/1962,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,2/8/1962,1,1,1,0,1,0,0,7.2,0,0,0,3,0,4,35.96,0,0,0
1,1,0,0,0,2/21/1962,1,1,1,0,1,0,0,0,0,0,0,3,0,4,45.1,4,-0.5,25.94
0,1,0,0,0,2/23/1962,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,2/28/1962,1,1,1,0,1,0,0,22.08,0,0,0,3,1,8,79.78,13,0,96.21
1,1,0,0,0,3/3/1962,1,1,1,0,1,0,0,2.2,0,0,0,3,0,4,44.89,0,0,0
0,1,0,0,0,3/6/1962,1,1,0,0,0,0,0,7.2,2.5,0,0,3,0,0,0,0,0,0
1,1,0,0,0,3/8/1962,1,1,1,0,1,0,0,1.4,0,0,0,3,0,0,0,1,0,7.55
0,1,0,0,0,3/20/1962,1,1,0,0,0,0,0,6,2.5,0,0,3,0,0,0,0,0,0
1,1,0,0,0,3/23/1962,1,1,1,0,1,0,0,2.92,0,0,0,3,1,7,120.21,4,-1.5,29.99
0,1,0,0,0,4/4/1962,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,4/6/1962,1,1,0,0,0,0,0,0,0,0,0,3,0,2,10.8,5,-2,32.42
0,1,0,0,0,4/10/1962,0,0,0,0,0,0,0,14.68,7.5,0,0,3,1,7,74.83,2,0,13.97
0,1,0,0,0,4/28/1962,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,5/16/1962,1,1,0,0,0,0,0,2.12,0,0,0,3,0,2,11.42,0,0,0
0,1,0,0,0,5/18/1962,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,5/22/1962,0,1,0,0,0,0,0,6.2,2.5,0,0,3,1,2,30.98,0,0,0
0,1,0,0,0,6/1/1962,1,1,0,0,0,0,0,7.58,3.75,0,0,3,1,3,13.92,0,0,0
0,1,0,0,0,6/5/1962,1,1,0,0,0,0,0,0,0,0,0,3,1,2,17.48,3,0,20.81
1,1,0,0,0,6/12/1962,0,1,0,0,0,0,0,7.04,2.5,0,0,3,0,4,22.04,4,-0.2,16.22
0,1,0,0,0,7/11/1962,1,1,0,0,0,0,0,2.76,0,0,0,3,0,0,0,2,0,15.23
1,1,0,0,0,7/17/1962,1,1,1,0,1,0,0,0,0,0,0,3,0,2,10,0,0,0
0,1,0,0,0,7/18/1962,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,7/28/1962,1,1,1,0,1,0,0,0,0,0,0,3,0,5,55.7,2,-2,16.22
1,1,0,0,0,8/17/1962,0,0,1,0,1,0,0,8.8,0,0,0,3,0,4,39.26,10,-1,52.89
0,1,0,0,0,8/26/1962,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,8/31/1962,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,9/3/1962,1,1,0,0,1,0,0,0,0,0,0,3,0,1,5.49,2,0,14.01
0,1,0,0,0,9/17/1962,1,1,0,0,0,0,0,23.06,6.25,0,0,3,1,5,70.47,0,0,0
0,1,0,0,0,10/6/1962,1,1,0,0,0,0,0,7.16,0,0,0,3,1,2,17.98,4,-8.49,19.02
0,1,0,0,0,10/15/1962,1,1,1,0,0,0,10,128.1,0,0,0,3,1,26,299.96,34,0,298.86
1,1,0,0,0,10/29/1962,0,0,0,0,0,0,0,4.6,2.5,0,0,3,0,5,72.45,5,-2,29.72
1,1,0,0,0,11/3/1962,1,1,1,0,1,0,0,0,0,0,0,3,0,4,54.56,6,0,45.17
0,1,0,0,0,11/5/1962,1,1,0,0,1,0,0,4.8,2.5,0,0,3,1,2,23.98,0,0,0
1,1,0,0,0,11/11/1962,0,0,0,0,0,0,0,10.2,5,0,0,3,0,6,48.42,0,0,0
0,1,0,0,0,11/11/1962,1,1,0,0,0,0,0,0,0,0,0,3,1,2,10.97,0,0,0
0,1,0,0,0,11/13/1962,1,1,0,0,0,0,0,33.38,2.5,0,0,3,1,2,28.18,4,0,28.06
0,1,0,0,0,11/28/1962,1,1,0,0,0,0,0,3.8,0,0,0,3,1,2,18.98,0,0,0
0,1,0,0,0,12/14/1962,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,1/7/1963,1,1,0,0,0,0,0,6.06,3.75,0,0,3,0,3,17.28,6,0,15.08
0,1,0,0,0,1/10/1963,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,1/18/1963,1,1,1,0,1,0,0,2.92,0,0,0,3,0,0,0,3,0,15.6
0,1,0,0,0,1/23/1963,1,1,0,0,1,0,0,6.34,5,0,0,3,1,6,53.73,0,0,0
0,1,0,0,0,2/1/1963,1,1,1,0,1,0,0,4.16,0,0,0,3,0,2,20.78,0,0,0
0,1,0,0,0,2/12/1963,1,1,0,0,0,0,0,4.6,2.5,0,0,3,1,2,22.98,0,0,0
1,1,0,0,0,2/24/1963,1,1,1,0,1,0,0,0,0,0,0,3,0,5,28.25,5,-2,30.28
0,1,0,0,0,2/26/1963,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,2/28/1963,1,1,1,0,1,0,0,1.3,0,0,0,3,0,2,21.15,6,0,32.51
1,1,0,0,0,3/4/1963,0,1,1,0,1,0,0,0,0,0,0,3,0,12,141.88,4,-2,27.01
0,1,0,0,0,3/9/1963,1,1,0,0,0,0,0,21.52,7.5,0,0,3,1,8,70.06,14,0,97.59
0,1,0,0,0,4/20/1963,1,1,0,0,0,0,0,0,0,0,0,3,1,1,4.23,2,0,15.05
1,1,0,0,0,4/21/1963,0,0,0,0,0,0,10,100,2.5,0,0,3,0,8,67.62,1,-1,8.01
0,1,0,0,0,4/22/1963,1,1,0,0,0,0,0,0,0,0,0,3,1,4,39.56,0,0,0
0,1,0,0,0,5/2/1963,0,0,0,0,0,0,0,4.4,2.5,0,0,3,1,2,23.08,0,0,0
0,1,0,0,0,5/2/1963,0,1,0,0,0,0,0,9.5,2.5,0,0,3,1,2,22.48,0,0,0
1,1,0,0,0,5/13/1963,1,1,1,0,1,0,0,10.82,5,0,0,3,0,6,58.8,6,0,40.32
1,1,0,0,0,5/19/1963,1,1,0,0,0,0,0,0,0,0,0,3,0,2,16.3,2,-1.5,13.88
1,1,0,0,0,5/21/1963,1,1,0,0,0,0,0,4.4,2.5,0,0,3,0,2,21.98,3,-2.5,24.5
0,1,0,0,0,5/27/1963,1,1,0,0,0,0,0,0,0,0,0,3,1,2,25.68,0,0,0
0,1,0,0,0,5/27/1963,0,0,0,0,0,0,0,19.8,7.5,0,0,3,1,7,49.42,0,0,0
0,1,0,0,0,5/31/1963,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,5/31/1963,1,1,0,0,0,0,0,23.2,7.5,0,0,3,1,6,71.37,0,0,0
0,1,0,0,0,6/19/1963,0,0,0,0,0,0,0,5.4,3.75,0,0,3,1,3,29.46,0,0,0
0,1,0,0,0,6/23/1963,0,0,0,0,0,0,0,9.24,2.5,0,0,3,1,2,23.3,0,0,0
0,1,0,0,0,8/7/1963,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,8/15/1963,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,8/17/1963,1,1,1,0,1,0,0,0,0,0,0,3,1,2,18,0,0,0
0,1,0,0,0,8/21/1963,1,1,0,0,0,0,0,11.2,5,0,0,3,1,6,81.94,0,0,0
0,1,0,0,0,9/6/1963,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,9/7/1963,1,1,1,0,1,0,0,0,0,0,0,3,0,4,43.16,0,0,0
0,1,0,0,0,9/13/1963,1,1,1,0,1,0,0,3.6,0,0,0,3,1,15,144.27,5,0,28.49
1,1,0,0,0,9/15/1963,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,9/16/1963,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,9/17/1963,0,0,0,0,1,0,0,8.2,5,0,0,3,1,4,44.42,0,0,0
0,1,0,0,0,9/21/1963,1,1,0,0,0,0,0,4.2,3.75,0,0,3,1,3,22.68,0,0,0
1,1,0,0,0,9/24/1963,1,1,1,0,1,0,0,19.77,0,0,0,3,1,7,98.49,12,0,69.34
0,1,0,0,0,9/27/1963,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,9/28/1963,1,1,0,0,0,0,0,4,2.5,0,0,3,0,8,85.52,0,0,0
0,1,0,0,0,9/28/1963,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,10/13/1963,1,1,0,0,0,0,0,0,0,0,0,3,1,4,42.84,0,0,0
0,1,0,0,0,10/18/1963,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,10/21/1963,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,11/9/1963,1,1,0,0,0,0,75,786.92,0,0,0,3,0,3,16.47,0,0,0
0,1,0,0,0,11/9/1963,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,11/12/1963,1,1,1,0,1,0,0,0,0,0,0,3,0,3,50.97,0,0,0
1,1,0,0,0,11/13/1963,1,1,0,0,0,0,0,0,0,0,0,3,0,2,21.42,3,0,13.38
0,1,0,0,0,11/14/1963,1,1,0,0,0,0,0,11,0,0,0,3,1,6,83.94,2,0,12.13
1,1,0,0,0,11/15/1963,1,1,1,0,1,0,0,5.5,0,0,0,3,0,2,23.48,1,0,4.32
1,1,0,0,0,11/16/1963,0,1,0,0,0,0,0,12.52,2.5,0,0,3,0,4,42.77,11,-0.5,71.07
1,1,0,0,0,11/18/1963,1,0,1,0,1,0,5,56.71,3.75,0,0,3,1,10,96.53,15,0,97.46
1,1,0,0,0,11/20/1963,1,1,0,0,0,0,0,0,0,0,0,3,0,6,27.56,0,0,0
0,1,0,0,0,11/26/1963,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,11/28/1963,1,1,0,0,0,0,0,0,0,0,0,3,1,8,93.2,6,0,0
0,1,0,0,0,12/14/1963,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,12/27/1963,1,1,0,0,0,0,0,29.72,605,0,0,3,1,7,77.43,4,0,20.82
0,1,0,0,0,1/23/1964,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,1/30/1964,1,1,1,0,1,0,0,1.72,0,0,0,3,1,6,27.74,6,-2,42.95
0,1,0,0,0,2/8/1964,1,1,0,0,1,0,0,8.4,5,0,0,3,1,4,41.96,0,0,0
1,1,0,0,0,2/17/1964,1,1,1,0,1,0,0,7.2,0,0,0,3,0,6,62.64,3,-2,19.92
0,1,0,0,0,2/28/1964,0,0,0,0,0,0,0,0,0,0,0,3,1,2,8.96,0,0,0
1,1,0,0,0,3/3/1964,1,1,0,0,0,0,0,16.96,0,0,0,3,0,8,51.93,11,-1.1,48.19
0,1,0,0,0,3/31/1964,0,0,0,0,0,0,0,10.2,2.5,0,0,3,1,2,9.98,3,0,17.28
0,1,0,0,0,4/2/1964,1,1,1,0,1,0,0,34.02,0,0,0,3,1,15,188.26,17,0,90.91
0,1,0,0,0,4/9/1964,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,5/5/1964,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,5/6/1964,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,5/6/1964,1,1,0,0,0,0,0,0,0,0,0,3,0,4,27.96,0,0,0
0,1,0,0,0,5/17/1964,1,1,0,0,0,0,0,7.7,5,0,0,3,1,4,41.15,0,0,0
1,1,0,0,0,5/18/1964,1,1,1,0,1,0,0,6.14,0,0,0,3,0,4,33.88,2,0,15.08
0,1,0,0,0,5/21/1964,1,1,0,0,0,0,0,22.62,4,0,0,3,1,4,54.46,7,0,54.28
1,1,0,0,0,5/28/1964,0,1,0,0,0,0,0,14.2,5,0,0,3,0,8,88.92,2,-1,12.38
0,1,0,0,0,6/5/1964,1,1,0,0,0,0,0,4.84,2.5,0,0,3,1,2,25.38,0,0,0
0,1,0,0,0,6/7/1964,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,6/11/1964,1,1,0,0,0,0,0,0,0,0,0,3,1,4,24.56,4,-3,28.9
1,1,0,0,0,6/18/1964,1,1,1,0,1,0,0,12.92,0,0,0,3,0,5,60.45,11,0,47.03
0,1,0,0,0,7/1/1964,1,1,0,0,0,0,0,2.92,0,0,0,3,0,0,0,2,0,15.61
0,1,0,0,0,7/2/1964,1,1,0,0,0,0,0,1.3,0,0,0,3,0,0,0,1,0,6.49
1,1,0,0,0,7/4/1964,1,1,1,0,1,0,0,0,0,0,0,3,1,11,176.44,0,0,0
0,1,0,0,0,7/13/1964,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,7/18/1964,0,0,0,0,0,0,0,0,0,0,0,3,0,3,35.28,0,0,0
1,1,0,0,0,7/19/1964,1,1,0,0,0,0,0,0,0,0,0,3,0,2,15.58,0,0,0
0,1,0,0,0,8/15/1964,1,1,0,0,0,0,0,1.68,0,0,0,3,0,0,0,2,0,9.07
1,1,0,0,0,8/21/1964,1,1,0,0,0,0,0,20.56,0,0,0,3,1,12,97.62,6,-1,42.5
1,1,0,0,0,8/30/1964,1,1,1,0,1,0,0,0,0,0,0,3,0,2,19.72,2,-1.5,14.2
0,1,0,0,0,8/30/1964,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,9/21/1964,1,1,1,0,1,0,0,5.16,0,0,0,3,0,2,25.08,9,0,54.42
1,1,0,0,0,9/24/1964,1,0,1,0,1,0,0,4.1,2.5,0,0,3,0,2,22.29,0,0,0
1,1,0,0,0,9/25/1964,1,1,1,0,1,0,0,11.12,0,0,0,3,0,5,61.25,3,0,7.29
0,1,0,0,0,10/12/1964,1,1,0,0,0,0,0,7.4,2.5,0,0,3,1,2,12,0,0,0
1,1,0,0,0,10/17/1964,1,1,1,0,1,0,0,3.24,0,0,0,3,0,15,189.35,3,-1,25.1
0,1,0,0,0,10/18/1964,1,1,1,0,1,0,0,9.24,0,0,0,3,1,4,22.92,0,0,0
1,1,0,0,0,10/22/1964,1,1,0,0,0,0,0,14.32,7.5,0,0,3,0,8,73.24,9,-9.99,49.6
1,1,0,0,0,10/26/1964,1,1,1,0,1,0,0,5.14,0,0,0,3,0,3,21.61,4,-1.5,28.81
0,1,0,0,0,11/11/1964,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,11/11/1964,1,1,0,0,0,0,0,31.52,5,0,0,3,1,14,155.46,1,0,9.08
0,1,0,0,0,11/13/1964,1,1,0,0,0,0,0,8.1,5,0,0,3,1,4,44.4,0,0,0
0,1,0,0,0,11/25/1964,1,1,0,0,0,0,0,7.5,1.25,0,0,3,1,1,13.24,0,0,0
0,1,0,0,0,12/8/1964,1,1,0,0,0,0,0,1.3,1.25,0,0,3,1,1,6.49,0,0,0
0,1,0,0,0,12/11/1964,1,1,1,0,1,0,0,0,0,0,0,3,1,4,57.72,0,0,0
0,1,0,0,0,12/17/1964,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,12/22/1964,1,1,0,0,0,0,0,0,0,0,0,3,0,2,16.21,0,0,0
0,1,0,0,0,2/6/1965,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,2/19/1965,1,1,0,0,0,0,0,0,0,0,0,3,1,4,22.6,0,0,0
0,1,0,0,0,2/21/1965,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,2/28/1965,1,1,1,0,1,0,0,2.4,0,0,0,3,0,3,43.4,0,0,0
0,1,0,0,0,3/3/1965,1,1,0,0,0,0,0,29.97,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,3/7/1965,1,1,0,0,0,0,0,9.8,2.5,0,0,3,0,2,23.98,0,0,0
1,1,0,0,0,3/11/1965,1,1,0,0,0,0,0,0,0,0,0,3,0,20,206.05,1,0,5.7
0,1,0,0,0,3/12/1965,0,1,0,0,0,0,0,9,2.5,0,0,3,0,2,21.42,0,0,0
1,1,0,0,0,3/20/1965,1,1,1,0,1,0,0,9.2,5,0,0,3,0,8,98.32,0,0,0
0,1,0,0,0,4/5/1965,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,4/9/1965,1,1,1,0,1,0,0,16.76,0,0,0,3,1,16,104.74,21,-2,102.23
0,1,0,0,0,4/19/1965,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,5/10/1965,1,0,1,0,1,0,0,6.48,2.5,0,0,3,1,9,44.73,16,-2.5,79.88
0,1,0,0,0,5/11/1965,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,5/16/1965,1,1,0,0,0,0,0,0,0,0,0,3,1,3,34.47,0,0,0
0,1,0,0,0,5/20/1965,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,6/11/1965,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,6/12/1965,1,1,1,0,1,0,0,18.27,0,0,0,3,0,4,45.74,14,-1.5,95.75
0,1,0,0,0,6/13/1965,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,6/28/1965,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,7/4/1965,1,1,0,0,0,0,0,0,0,0,0,3,1,1,18.49,2,0,14.85
0,1,0,0,0,7/15/1965,1,1,0,0,0,0,0,0,0,0,0,3,1,2,22.17,1,0,7.03
1,1,0,0,0,8/1/1965,0,1,1,0,1,0,0,38.16,10,0,0,3,0,20,190.79,7,0,53.03
1,1,0,0,0,8/9/1965,1,1,1,0,1,0,0,1.18,0,0,0,3,0,2,12.58,1,0,6.24
0,1,0,0,0,8/13/1965,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,8/20/1965,1,1,0,0,0,0,0,3.6,3.75,0,0,3,1,3,19.23,0,0,0
0,1,0,0,0,8/23/1965,1,1,0,0,0,0,0,4.2,2.5,0,0,3,1,2,20.32,0,0,0
1,1,0,0,0,9/2/1965,0,0,0,0,0,0,0,8,5,0,0,3,0,6,64.14,0,0,0
0,1,0,0,0,9/4/1965,0,0,0,0,1,0,0,61.9,0,0,0,3,1,13,175.14,20,0,65.84
0,1,0,0,0,9/20/1965,1,1,0,0,1,0,0,1.2,0,0,0,3,1,1,5.99,0,0,0
0,1,0,0,0,9/28/1965,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,10/8/1965,0,1,0,0,0,0,0,5.6,5,0,0,3,1,4,29.9,0,0,0
0,1,0,0,0,10/9/1965,0,0,0,0,0,0,0,45.8,17.5,0,0,3,1,14,178.86,0,0,0
0,1,0,0,0,10/16/1965,0,1,0,0,0,0,0,18.48,7.5,0,0,3,1,8,45.84,0,0,0
0,1,0,0,0,10/21/1965,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,10/28/1965,1,1,0,0,0,0,0,0,0,0,0,3,1,1,9.22,0,0,0
0,1,0,0,0,10/29/1965,1,1,0,0,0,0,0,21.38,6.25,0,0,3,1,5,59.95,5,-8.49,25.95
0,1,0,0,0,11/5/1965,1,1,0,0,0,0,0,32.58,8.75,0,0,3,1,7,77.14,6,0,43.68
1,1,0,0,0,11/6/1965,1,1,0,0,0,0,0,7.84,5,0,0,3,1,16,175.28,3,-1,17.88
0,1,0,0,0,12/6/1965,0,0,0,0,0,0,0,5.4,2.5,0,0,3,1,2,26.98,0,0,0
0,1,0,0,0,12/8/1965,1,1,0,0,0,0,0,102.23,20,0,0,3,1,16,101.84,29,0,86.5
0,1,0,0,0,12/18/1965,1,1,0,0,0,0,0,6.3,6.25,0,0,3,1,5,31.45,0,0,0
0,1,0,0,0,12/18/1965,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,12/21/1965,1,1,0,0,0,0,0,0,0,0,0,3,1,2,27.6,0,0,0
1,1,0,0,0,12/28/1965,1,1,0,0,0,0,0,4,2.5,0,0,3,0,2,21.62,0,0,0
1,1,0,0,0,1/11/1966,1,1,1,0,1,0,0,2.2,0,0,0,3,0,2,19.32,0,0,0
1,1,0,0,0,1/13/1966,1,1,0,0,0,0,0,21.19,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,1/29/1966,1,1,0,0,0,0,0,0,0,0,0,3,1,3,19.47,3,0,12.02
0,1,0,0,0,1/31/1966,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,2/4/1966,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,2/18/1966,1,1,1,0,1,0,0,12,0,0,0,3,0,9,89.01,2,0,10.2
0,1,0,0,0,2/21/1966,1,1,0,0,0,0,0,16.8,0,0,0,3,1,2,18.38,2,0,15.14
0,1,0,0,0,2/23/1966,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,2/27/1966,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,3/1/1966,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,15.47
0,1,0,0,0,3/6/1966,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,3/14/1966,1,1,1,0,1,0,0,17.7,10,0,0,3,0,8,83.88,1,0,9.23
0,1,0,0,0,4/11/1966,1,1,0,0,0,0,0,8.2,6.25,0,0,3,1,5,42.48,0,0,0
0,1,0,0,0,4/27/1966,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,5/3/1966,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,5/28/1966,1,1,0,0,0,0,0,7.8,2.5,0,0,3,1,2,14.96,0,0,0
1,1,0,0,0,6/5/1966,1,1,1,0,1,0,0,0,0,0,0,3,1,3,16.53,7,-1.8,28.51
0,1,0,0,0,6/12/1966,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,6/26/1966,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,7/4/1966,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,7/24/1966,1,1,0,0,0,0,0,4.52,2.5,0,0,3,1,2,22.58,0,0,0
0,1,0,0,0,7/28/1966,1,1,0,0,0,0,0,0,0,0,0,3,1,3,27.66,0,0,0
0,1,0,0,0,8/5/1966,0,1,0,0,0,0,0,5.2,2.5,0,0,3,1,2,28.16,0,0,0
